Upload an Image,rotation,tx,ty,flipping,power law transformation,Brightness,Contrast,Effects,output,flag,username,timestamp
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\Upload an Image\tmpwt9rlrj9.jpg,0,0,0,,0,0,0,['Blur'],C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmp1rdftovi.png,,,2022-12-03 18:35:31.996603
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\Upload an Image\tmpb8u2cic_.jpg,0,0,0,,0,0,0,['Blur'],C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpm65nx5e5.png,,,2022-12-03 18:35:33.661032
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\Upload an Image\tmpz4idl17p.jpg,0,0,0,,0,0,0,['Blur'],C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpb85n4w0y.png,,,2022-12-03 18:35:33.850898
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\Upload an Image\tmpm0xjsfi4.jpg,0,0,0,,0,0,0,['Blur'],C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpjik4bm70.png,,,2022-12-03 18:35:36.835887
,0,[],0,,,,2022-12-07 06:09:33.215871
,0,[],0,,,,2022-12-07 06:09:34.800904
,0,[],0,,,,2022-12-07 06:09:37.953291
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\imageInput\tmpjydn7eez.jpg,0,[],0,C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpbv34xkeg.png,,,2022-12-07 06:09:41.083288
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\imageInput\tmpnh72caw4.jpg,0,[],0,C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpqht3t8q5.png,,,2022-12-07 06:09:42.314603
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\imageInput\tmprsbs4xwv.jpg,0,[],0,C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpfcgxxefa.png,,,2022-12-07 06:09:43.075556
C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\imageInput\tmp40u5zyck.jpg,0,['sobel of x'],3,C:\Users\Mous3B\study\PhotoEditor-OpenCV-master\source\flagged\output\tmpmzwfcoja.png,,,2022-12-07 06:09:56.812083
